289 2943
20150104 105357 1 105733 0
20150104 103813 1 106045 0
20150104 105902 1 104468 0
20150104 104871 1 104979 0
20150104 105373 1 103781 0
20150104 105238 1 104122 0
20150104 103997 1 104731 0
20150104 105032 1 103720 0
20150104 105062 1 105657 0
20150104 106423 1 103898 0
20150104 106071 1 105023 0
20150104 105449 1 104594 0
20150104 103819 1 105357 0
20150104 105902 1 103813 0
20150104 105777 1 104871 0
20150104 105373 1 105238 0
20150104 105032 1 103997 0
20150104 105683 1 105062 0
20150104 106071 1 106423 0
20150104 105453 1 105449 0
20150104 103819 1 105902 0
20150104 105777 1 105373 0
20150104 105683 1 105032 0
20150104 105453 1 106071 0
20150104 103819 1 105777 0
20150104 105683 1 105453 0
20150104 103819 1 105683 0
20150105 106432 1 104898 0
20150105 111200 1 104997 0
20150105 104180 1 104273 0
20150105 105575 1 104563 0
20150105 106210 1 104822 0
20150105 104890 1 104719 0
20150105 104229 1 104500 0
20150105 105807 1 105292 0
20150105 105376 1 104268 0
20150105 104198 1 105539 0
20150105 105147 1 106368 0
20150105 105379 1 105041 0
20150105 104527 1 106432 0
20150105 104180 1 111200 0
20150105 105676 1 105575 0
20150105 104890 1 106210 0
20150105 104229 1 105807 0
20150105 105138 1 105376 0
20150105 104198 1 105147 0
20150105 105379 1 103852 0
20150105 104527 1 104180 0
20150105 105676 1 104890 0
20150105 105138 1 104229 0
20150105 105379 1 104198 0
20150105 104527 1 105676 0
20150105 105379 1 105138 0
20150105 104527 1 105379 0
20150105 104925 1 105583 0
20150105 104660 1 106325 0
20150105 105932 1 104022 0
20150105 103333 1 104586 0
20150105 103970 1 105217 0
20150105 104269 1 104559 0
20150105 104460 1 103893 0
20150105 105526 1 104259 0
20150105 104755 1 104665 0
20150105 104620 1 103794 0
20150105 104882 1 104338 0
20150105 104607 1 104797 0
20150105 104312 1 104919 0
20150105 105154 1 104291 0
20150105 104471 1 105633 0
20150105 103582 1 104745 0
20150105 104925 1 104660 0
20150105 103333 1 105932 0
20150105 103970 1 104269 0
20150105 104460 1 105526 0
20150105 104755 1 104620 0
20150105 104607 1 104882 0
20150105 104312 1 105154 0
20150105 104471 1 103582 0
20150105 103333 1 104925 0
20150105 103970 1 104460 0
20150105 104607 1 104755 0
20150105 104312 1 104471 0
20150105 103970 1 103333 0
20150105 104607 1 104312 0
20150105 103970 1 104607 0
20150111 105223 1 104660 0
20150111 105062 1 104797 0
20150111 104655 1 104597 0
20150111 105577 1 104312 0
20150111 105668 1 106401 0
20150111 104919 1 103794 0
20150111 104871 1 105023 0
20150111 104180 1 105032 0
20150111 106071 1 104997 0
20150111 104678 1 105373 0
20150111 104665 1 103813 0
20150111 104620 1 104594 0
20150111 105223 1 104926 0
20150111 105062 1 104655 0
20150111 103898 1 105577 0
20150111 104919 1 105668 0
20150111 104180 1 104871 0
20150111 106071 1 104259 0
20150111 104678 1 104665 0
20150111 104620 1 105676 0
20150111 105062 1 105223 0
20150111 104919 1 103898 0
20150111 104180 1 106071 0
20150111 104678 1 104620 0
20150111 105062 1 104919 0
20150111 104678 1 104180 0
20150111 104678 1 105062 0
20150112 105030 1 105292 0
20150112 105077 1 103893 0
20150112 104229 1 104338 0
20150112 105173 1 105643 0
20150112 104268 1 104907 0
20150112 104932 1 105053 0
20150112 105449 1 105311 0
20150112 105807 1 106432 0
20150112 105526 1 106233 0
20150112 106043 1 104198 0
20150112 105385 1 104424 0
20150112 106210 1 105064 0
20150112 106298 1 105030 0
20150112 105077 1 104229 0
20150112 105173 1 105138 0
20150112 104268 1 104932 0
20150112 105449 1 105807 0
20150112 104731 1 105526 0
20150112 105385 1 106043 0
20150112 106210 1 105208 0
20150112 106298 1 105077 0
20150112 105173 1 104268 0
20150112 104731 1 105449 0
20150112 106210 1 105385 0
20150112 105173 1 106298 0
20150112 106210 1 104731 0
20150112 106210 1 105173 0
20150119 104925 1 105379 0
20150119 105723 1 105077 0
20150119 104424 1 111200 0
20150119 104269 1 104868 0
20150119 104545 1 104499 0
20150119 104890 1 106362 0
20150119 104180 1 105807 0
20150119 105138 1 106233 0
20150119 103852 1 106045 0
20150119 105173 1 105641 0
20150119 105668 1 105655 0
20150119 104792 1 106298 0
