291 2941
20160104 105062 1 104797 0
20160104 103285 1 105583 0
20160104 106071 1 103917 0
20160104 104471 1 117352 0
20160104 106298 1 106415 0
20160104 105676 1 105064 0
20160104 106233 1 105902 0
20160104 106045 1 105441 0
20160104 111202 1 105032 0
20160104 105777 1 104468 0
20160104 104678 1 105449 0
20160104 104735 1 106093 0
20160104 105453 1 105062 0
20160104 106071 1 103285 0
20160104 105683 1 104471 0
20160104 106298 1 105676 0
20160104 106233 1 106045 0
20160104 105227 1 111202 0
20160104 105777 1 104678 0
20160104 103819 1 104735 0
20160104 106071 1 105453 0
20160104 105683 1 106298 0
20160104 106233 1 105227 0
20160104 103819 1 105777 0
20160104 105683 1 106071 0
20160104 103819 1 106233 0
20160104 105683 1 103819 0
20160104 106368 1 104593 0
20160104 104563 1 105526 0
20160104 105379 1 105577 0
20160104 105357 1 105539 0
20160104 105572 1 104330 0
20160104 106432 1 104719 0
20160104 104180 1 111575 0
20160104 105341 1 106075 0
20160104 104586 1 105053 0
20160104 104198 1 106121 0
20160104 105302 1 104597 0
20160104 126094 1 104500 0
20160104 106368 1 104628 0
20160104 105379 1 104563 0
20160104 105138 1 105357 0
20160104 106432 1 105572 0
20160104 105341 1 104180 0
20160104 105332 1 104586 0
20160104 104198 1 105302 0
20160104 104527 1 126094 0
20160104 105379 1 106368 0
20160104 106432 1 105138 0
20160104 105332 1 105341 0
20160104 104527 1 104198 0
20160104 106432 1 105379 0
20160104 104527 1 105332 0
20160104 104527 1 106432 0
20160104 104745 1 105807 0
20160104 104898 1 106234 0
20160104 105723 1 104947 0
20160104 105575 1 104312 0
20160104 105011 1 103970 0
20160104 104559 1 104620 0
20160104 103908 1 105077 0
20160104 104871 1 122570 0
20160104 103926 1 103852 0
20160104 106378 1 105373 0
20160104 106000 1 106065 0
20160104 104607 1 104660 0
20160104 104919 1 103794 0
20160104 104665 1 103893 0
20160104 104269 1 104291 0
20160104 104925 1 104460 0
20160104 104745 1 104898 0
20160104 105723 1 105575 0
20160104 105011 1 104559 0
20160104 104871 1 103908 0
20160104 106378 1 103926 0
20160104 104607 1 106000 0
20160104 104919 1 104665 0
20160104 104925 1 104269 0
20160104 104745 1 105723 0
20160104 105011 1 104871 0
20160104 104607 1 106378 0
20160104 104925 1 104919 0
20160104 104745 1 105011 0
20160104 104925 1 104607 0
20160104 104925 1 104745 0
20160111 104259 1 103794 0
20160111 105217 1 105077 0
20160111 104926 1 105311 0
20160111 105023 1 105379 0
20160111 105385 1 110686 0
20160111 105138 1 106210 0
20160111 105577 1 103333 0
20160111 106058 1 103607 0
20160111 104898 1 104665 0
20160111 105332 1 105030 0
20160111 104586 1 104198 0
20160111 105881 1 105449 0
20160111 104542 1 104259 0
20160111 104926 1 105217 0
20160111 104545 1 105023 0
20160111 105138 1 105385 0
20160111 106058 1 105577 0
20160111 104731 1 104898 0
20160111 104586 1 105332 0
20160111 103970 1 105881 0
20160111 104542 1 104926 0
20160111 105138 1 104545 0
20160111 106058 1 104731 0
20160111 103970 1 104586 0
20160111 105138 1 104542 0
20160111 106058 1 103970 0
